"IID","Pop","Color","Predicted_Ancestry","PC1","PC2","PC3","PC4"
"NA18949","JPT","goldenrod1","JPT",-0.00387358,0.0550741,-0.000359627,-0.0033764
"NA18951","JPT","goldenrod1","JPT",-0.00439241,0.054559,0.0017106,0.000267359
"NA18952","JPT","goldenrod1","JPT",-0.00345368,0.0553323,0.00392753,-0.00170469
"NA18953","JPT","goldenrod1","JPT",-0.00364488,0.0550475,0.00207744,-0.00307049
"NA18954","JPT","goldenrod1","JPT",-0.00388913,0.0558791,0.0025112,-0.00450705
"NA18955","JPT","goldenrod1","JPT",-0.00373856,0.0552331,0.00175957,-0.00262259
"NA18956","JPT","goldenrod1","JPT",-0.00471522,0.0554344,0.0029792,-0.00220748
"NA18957","JPT","goldenrod1","JPT",-0.00408086,0.0555235,0.00147129,-0.00351146
"NA18959","JPT","goldenrod1","JPT",-0.00434103,0.0555578,-0.000325725,-0.00380194
"NA18960","JPT","goldenrod1","JPT",-0.00489138,0.0554946,0.0023167,-0.000791614
"NA18961","JPT","goldenrod1","JPT",-0.00426914,0.0557962,0.00232001,-0.00430713
"NA18962","JPT","goldenrod1","JPT",-0.00409272,0.0560279,0.00237689,-0.00222459
"NA18963","JPT","goldenrod1","JPT",-0.00387056,0.0556795,0.00301222,-0.0029618
"NA18964","JPT","goldenrod1","JPT",-0.00465078,0.0548597,0.000257667,-0.00294723
"NA18965","JPT","goldenrod1","JPT",-0.00423109,0.0554336,0.00254268,-0.000340857
"NA18966","JPT","goldenrod1","JPT",-0.00415373,0.0550251,0.00132351,-0.000579567
"NA18967","JPT","goldenrod1","JPT",-0.00435012,0.055306,0.00222498,-0.0020997
"NA18968","JPT","goldenrod1","JPT",-0.00394208,0.056213,0.00336567,-0.000953163
"NA18969","JPT","goldenrod1","JPT",-0.00391943,0.0551705,0.00132044,-0.00145506
"NA18970","JPT","goldenrod1","JPT",-0.00441637,0.0558123,0.00316204,-0.0056256
"NA18971","JPT","goldenrod1","JPT",-0.00401053,0.0555847,0.0010588,-0.00554372
"NA18972","JPT","goldenrod1","JPT",-0.00366419,0.0544964,0.00315574,-0.00538994
"NA18973","JPT","goldenrod1","JPT",-0.00322364,0.0552589,0.00296589,-0.00234287
"NA18974","JPT","goldenrod1","JPT",-0.003786,0.0559174,0.00228464,-0.00365887
"NA18975","JPT","goldenrod1","JPT",-0.0042497,0.0558931,0.00337967,-0.00410905
"NA18976","JPT","goldenrod1","JPT",-0.00422245,0.0562931,0.00344907,-0.00217535
"NA18977","JPT","goldenrod1","JPT",-0.00392417,0.055415,0.00112247,-0.00474681
"NA18978","JPT","goldenrod1","JPT",-0.0044731,0.0547765,0.00304952,-0.000110353
"NA18979","JPT","goldenrod1","JPT",-0.00392403,0.0561301,0.00229409,-0.00507434
"NA18980","JPT","goldenrod1","JPT",-0.00381176,0.0549693,-0.000279802,-0.00134046
"NA18981","JPT","goldenrod1","JPT",-0.00359981,0.0554664,0.00201041,-0.00146089
"NA18987","JPT","goldenrod1","JPT",-0.00381028,0.0547476,0.000820335,-0.0012736
"NA18990","JPT","goldenrod1","JPT",-0.0047902,0.054979,0.00155811,0.00072417
"NA18991","JPT","goldenrod1","JPT",-0.00363301,0.0549558,0.00326346,-0.00404804
"NA18993","JPT","goldenrod1","JPT",-0.00383327,0.0547528,0.00134976,-0.00127254
"NA18994","JPT","goldenrod1","JPT",-0.00452621,0.0561238,0.000550351,-0.000341886
"NA18995","JPT","goldenrod1","JPT",-0.00341129,0.0555817,0.00376522,-0.00167036
"NA18997","JPT","goldenrod1","JPT",-0.00388111,0.0558137,0.0040703,0.00155382
"NA18998","JPT","goldenrod1","JPT",-0.00482711,0.0549704,0.00080242,-0.00403423
"NA18999","JPT","goldenrod1","JPT",-0.00375536,0.0545824,0.00200372,-0.00357984
"NA19000","JPT","goldenrod1","JPT",-0.00417274,0.055157,0.000596395,-0.00454713
"NA19001","JPT","goldenrod1","JPT",-0.00354801,0.0539545,0.00249516,-0.00298812
"NA19002","JPT","goldenrod1","JPT",-0.00315848,0.0551455,0.00233686,-0.00277152
"NA19005","JPT","goldenrod1","JPT",-0.00385412,0.0563454,0.00233516,-0.00256485
"NA19007","JPT","goldenrod1","JPT",-0.00344634,0.0543546,0.00310138,-0.00313626
"NA19009","JPT","goldenrod1","JPT",-0.00387768,0.0562078,0.00097756,-0.00195366
"NA19010","JPT","goldenrod1","JPT",-0.00374535,0.0556751,0.00248966,-0.0037276
"NA19027","LWK","orchid3","LWK",-0.0406237,-0.00779641,0.006307,0.00368892
"NA19028","LWK","orchid3","LWK",-0.0411967,-0.00921021,0.00643401,0.000671768
"NA19031","LWK","orchid3","LWK",-0.0413891,-0.00788313,0.00817729,0.00306846
"NA19035","LWK","orchid3","LWK",-0.0427401,-0.00800363,0.00722199,-0.00517459
"NA19036","LWK","orchid3","LWK",-0.0427238,-0.00876706,0.00592768,-0.00281271
"NA19038","LWK","orchid3","LWK",-0.0426324,-0.00874523,0.00579587,-0.00216614
"NA19041","LWK","orchid3","LWK",-0.0422057,-0.00858376,0.00697339,-0.00330407
"NA19044","LWK","orchid3","LWK",-0.0421181,-0.00873016,0.00848648,-0.0040629
"NA19046","LWK","orchid3","LWK",-0.0414991,-0.00723506,0.00196633,-0.00443855
"NA19054","JPT","goldenrod1","JPT",-0.00371668,0.0554905,0.00382094,-0.00264271
"NA19055","JPT","goldenrod1","JPT",-0.00393344,0.0559821,0.00123186,-0.000765156
"NA19056","JPT","goldenrod1","JPT",-0.00399004,0.0547521,0.00398726,0.000400636
"NA19057","JPT","goldenrod1","JPT",-0.00377493,0.0553188,0.00243355,-0.00168757
"NA19058","JPT","goldenrod1","JPT",-0.00462606,0.0561252,0.00218661,-0.00394607
"NA19059","JPT","goldenrod1","JPT",-0.00349296,0.0552231,0.00106771,-0.000137866
"NA19060","JPT","goldenrod1","JPT",-0.00389002,0.0549116,0.00202228,-0.00275873
"NA19062","JPT","goldenrod1","JPT",-0.00374118,0.055296,0.00225804,-0.00262605
"NA19063","JPT","goldenrod1","JPT",-0.00380065,0.0551812,0.0023838,-0.000551836
"NA19064","JPT","goldenrod1","JPT",-0.00372704,0.0558363,0.00264121,-0.00279014
"NA19065","JPT","goldenrod1","JPT",-0.0037583,0.0554295,0.00275024,-0.00309316
"NA19066","JPT","goldenrod1","JPT",-0.0037177,0.055265,0.00339869,0.000240445
"NA19067","JPT","goldenrod1","JPT",-0.00368462,0.0550686,0.00291752,-0.00061223
"NA19068","JPT","goldenrod1","JPT",-0.00367019,0.0544955,0.00258429,-0.0027433
"NA19070","JPT","goldenrod1","JPT",-0.00405257,0.0539772,0.00378246,-0.00297442
"NA19072","JPT","goldenrod1","JPT",-0.00342681,0.0554227,0.00256932,-0.00315129
"NA19074","JPT","goldenrod1","JPT",-0.00431004,0.056405,0.00291362,-0.00219594
"NA19075","JPT","goldenrod1","JPT",-0.00356544,0.0549843,0.00234869,-0.003653
"NA19076","JPT","goldenrod1","JPT",-0.0039831,0.0553641,8.45694e-05,-0.000919801
"NA19077","JPT","goldenrod1","JPT",-0.00396186,0.0551013,0.00258617,-0.00211097
"NA19078","JPT","goldenrod1","JPT",-0.00410307,0.0551129,0.00193781,-0.00104044
"NA19079","JPT","goldenrod1","JPT",-0.0044116,0.055556,0.00381371,-0.00223336
"NA19080","JPT","goldenrod1","JPT",-0.00445304,0.055272,0.00324346,-0.000841355
"NA19081","JPT","goldenrod1","JPT",-0.00374877,0.0551548,0.00254506,-0.00351523
"NA19083","JPT","goldenrod1","JPT",-0.004564,0.0547764,0.00225862,-0.00252835
"NA19084","JPT","goldenrod1","JPT",-0.00385106,0.055425,-0.000509959,-0.00181358
"NA19085","JPT","goldenrod1","JPT",-0.00337242,0.0548792,0.0028686,-0.00484439
"NA19086","JPT","goldenrod1","JPT",-0.00374117,0.0550164,0.00252003,-0.000827906
"NA19087","JPT","goldenrod1","JPT",-0.0038036,0.0558753,0.00320368,-0.00158927
"NA19088","JPT","goldenrod1","JPT",-0.00349946,0.0556603,0.00359548,-0.00504852
"NA19093","YRI","orchid3","YRI",-0.0446765,-0.00853928,0.00678386,-0.0227066
"NA19094","YRI","orchid3","YRI",-0.0445605,-0.00793252,0.00610125,-0.022567
"NA19095","YRI","orchid3","YRI",-0.0451547,-0.00939211,0.00599284,-0.0249732
"NA19096","YRI","orchid3","YRI",-0.0442628,-0.00871009,0.00639345,-0.0252433
"NA19097","YRI","orchid3","YRI",-0.0448873,-0.00938905,0.00618377,-0.0252315
"NA19098","YRI","orchid3","YRI",-0.0440134,-0.00880505,0.00827689,-0.0223544
"NA19099","YRI","orchid3","YRI",-0.0450839,-0.00935407,0.00691839,-0.0237698
"NA19101","YRI","orchid3","YRI",-0.0452053,-0.00791596,0.00847921,-0.0239266
"NA19102","YRI","orchid3","YRI",-0.0452544,-0.00875393,0.00655038,-0.0227955
"NA19103","YRI","orchid3","YRI",-0.0455039,-0.00858376,0.00784634,-0.0242362
"NA19107","YRI","orchid3","YRI",-0.0442876,-0.00919849,0.00782252,-0.0270234
"NA19108","YRI","orchid3","YRI",-0.0446957,-0.00901062,0.00555592,-0.0270907
"NA19109","YRI","orchid3","YRI",-0.0448868,-0.00862644,0.0066485,-0.0261191
"NA19113","YRI","orchid3","YRI",-0.0448316,-0.00899838,0.00837462,-0.0288499
"NA19114","YRI","orchid3","YRI",-0.0448409,-0.00921848,0.00769579,-0.0262126
"NA19115","YRI","orchid3","YRI",-0.0447893,-0.0087024,0.0074237,-0.0280902
"NA19116","YRI","orchid3","YRI",-0.0446394,-0.00864776,0.00830993,-0.0254155
"NA19117","YRI","orchid3","YRI",-0.0453503,-0.00939705,0.00652268,-0.0265738
"NA19118","YRI","orchid3","YRI",-0.0443997,-0.00817173,0.00504657,-0.0235332
"NA19119","YRI","orchid3","YRI",-0.0444626,-0.00845726,0.00736894,-0.0230459
"NA19120","YRI","orchid3","YRI",-0.0443758,-0.0077077,0.00754328,-0.0251013
"NA19121","YRI","orchid3","YRI",-0.0450011,-0.0095592,0.0064975,-0.0297742
"NA19122","YRI","orchid3","YRI",-0.04502,-0.0087816,0.00698415,-0.0244231
"NA19123","YRI","orchid3","YRI",-0.0449748,-0.00917991,0.00755094,-0.0270389
"NA19127","YRI","orchid3","YRI",-0.0445446,-0.00855352,0.007844,-0.0248682
"NA19128","YRI","orchid3","YRI",-0.0442051,-0.00955725,0.00793226,-0.0224404
"NA19129","YRI","orchid3","YRI",-0.0444766,-0.0092561,0.00836905,-0.0252465
"NA19130","YRI","orchid3","YRI",-0.0448073,-0.00868413,0.00823072,-0.0239634
"NA19131","YRI","orchid3","YRI",-0.0453359,-0.00762863,0.00742733,-0.0217545
"NA19132","YRI","orchid3","YRI",-0.0455325,-0.00821732,0.00778583,-0.0255001
"NA19137","YRI","orchid3","YRI",-0.0446355,-0.00837711,0.00685395,-0.0249171
"NA19138","YRI","orchid3","YRI",-0.0452346,-0.00908504,0.00630865,-0.0279681
"NA19139","YRI","orchid3","YRI",-0.0449403,-0.00807306,0.00661528,-0.0282028
"NA19140","YRI","orchid3","YRI",-0.0446229,-0.00924181,0.00771284,-0.0272897
"NA19141","YRI","orchid3","YRI",-0.0447311,-0.00822016,0.00750387,-0.0265491
"NA19142","YRI","orchid3","YRI",-0.0450127,-0.00864716,0.00712925,-0.0296166
"NA19143","YRI","orchid3","YRI",-0.0440639,-0.00897537,0.00791803,-0.0263753
"NA19144","YRI","orchid3","YRI",-0.0446058,-0.00833128,0.00641011,-0.0236093
"NA19146","YRI","orchid3","YRI",-0.0450446,-0.00812634,0.00774923,-0.0243917
"NA19147","YRI","orchid3","YRI",-0.0450609,-0.00903493,0.00741579,-0.0249835
"NA19148","YRI","orchid3","YRI",-0.0453511,-0.00900877,0.00878972,-0.0254074
"NA19149","YRI","orchid3","YRI",-0.0453515,-0.00910409,0.00641157,-0.0262641
"NA19150","YRI","orchid3","YRI",-0.0453635,-0.00878277,0.00822985,-0.0250721
"NA19151","YRI","orchid3","YRI",-0.0449434,-0.0096421,0.0080019,-0.0260472
"NA19152","YRI","orchid3","YRI",-0.0452837,-0.00872768,0.00440336,-0.0234587
"NA19153","YRI","orchid3","YRI",-0.0447287,-0.00870642,0.00655053,-0.0258017
"NA19154","YRI","orchid3","YRI",-0.0448305,-0.00912384,0.00659027,-0.0271314
"NA19159","YRI","orchid3","YRI",-0.0446711,-0.00786401,0.00769544,-0.0224445
"NA19160","YRI","orchid3","YRI",-0.0450445,-0.00925673,0.00589265,-0.0268996
"NA19161","YRI","orchid3","YRI",-0.0447726,-0.00789575,0.00664427,-0.0270064
"NA19171","YRI","orchid3","YRI",-0.044674,-0.00965964,0.00563238,-0.0232331
"NA19172","YRI","orchid3","YRI",-0.0449348,-0.00851791,0.0076517,-0.0266185
"NA19173","YRI","orchid3","YRI",-0.0447585,-0.00941121,0.00637479,-0.0251101
"NA19174","YRI","orchid3","YRI",-0.0449895,-0.00910268,0.00483337,-0.02839
"NA19175","YRI","orchid3","YRI",-0.0441613,-0.0089341,0.00647919,-0.026485
"NA19176","YRI","orchid3","YRI",-0.044723,-0.00762508,0.00606094,-0.0228374
"NA19178","YRI","orchid3","YRI",-0.0447046,-0.00867233,0.00783429,-0.0264118
"NA19179","YRI","orchid3","YRI",-0.0450168,-0.00899303,0.00691525,-0.027231
"NA19180","YRI","orchid3","YRI",-0.0449165,-0.00867028,0.00713412,-0.0282049
"NA19181","YRI","orchid3","YRI",-0.0453182,-0.00927491,0.00823582,-0.026801
"NA19182","YRI","orchid3","YRI",-0.0448386,-0.00908631,0.00907116,-0.0247732
"NA19183","YRI","orchid3","YRI",-0.0453658,-0.00905601,0.00888252,-0.0284968
"NA19184","YRI","orchid3","YRI",-0.0447826,-0.00866581,0.00832664,-0.0245287
"NA19185","YRI","orchid3","YRI",-0.0440159,-0.00861339,0.00670128,-0.0256221
"NA19186","YRI","orchid3","YRI",-0.0448284,-0.00834084,0.0076947,-0.0278487
"NA19189","YRI","orchid3","YRI",-0.0443499,-0.00896251,0.00656102,-0.0233068
"NA19190","YRI","orchid3","YRI",-0.0447011,-0.00926416,0.0065907,-0.0264973
"NA19191","YRI","orchid3","YRI",-0.0444584,-0.00922613,0.00720607,-0.0255629
"NA19192","YRI","orchid3","YRI",-0.0453981,-0.00854367,0.00823054,-0.025926
"NA19193","YRI","orchid3","YRI",-0.0445115,-0.00911759,0.00762826,-0.0229923
"NA19194","YRI","orchid3","YRI",-0.045406,-0.00968277,0.00745563,-0.0251793
"NA19197","YRI","orchid3","YRI",-0.0448048,-0.00795463,0.00786076,-0.0253395
"NA19198","YRI","orchid3","YRI",-0.0441297,-0.00952453,0.00658706,-0.0269235
"NA19199","YRI","orchid3","YRI",-0.0446735,-0.00912893,0.00763293,-0.0259351
"NA19200","YRI","orchid3","YRI",-0.0440917,-0.0080864,0.00634227,-0.029094
"NA19201","YRI","orchid3","YRI",-0.0446414,-0.00932104,0.00835162,-0.029118
"NA19202","YRI","orchid3","YRI",-0.0442899,-0.00901069,0.0072779,-0.0305998
"NA19203","YRI","orchid3","YRI",-0.0446876,-0.00895286,0.00703956,-0.0273455
"NA19204","YRI","orchid3","YRI",-0.0445226,-0.00873588,0.00811631,-0.025241
"NA19206","YRI","orchid3","YRI",-0.0452119,-0.00876344,0.00733956,-0.0226362
"NA19207","YRI","orchid3","YRI",-0.0452274,-0.00834037,0.00692327,-0.0261124
"NA19208","YRI","orchid3","YRI",-0.0451199,-0.00856946,0.00752538,-0.0245174
"NA19209","YRI","orchid3","YRI",-0.0448318,-0.00862096,0.00681624,-0.0286896
"NA19210","YRI","orchid3","YRI",-0.0446828,-0.00944362,0.00756473,-0.0283068
"NA19211","YRI","orchid3","YRI",-0.0449334,-0.00933039,0.007531,-0.0303098
"NA19213","YRI","orchid3","YRI",-0.0440008,-0.00915814,0.0067113,-0.0213732
"NA19214","YRI","orchid3","YRI",-0.0450663,-0.0089906,0.008599,-0.024232
"NA19215","YRI","orchid3","YRI",-0.0444774,-0.00894492,0.00812221,-0.0241319
"NA19221","YRI","orchid3","YRI",-0.0449667,-0.00874764,0.0080433,-0.0274782
"NA19222","YRI","orchid3","YRI",-0.0448782,-0.00868138,0.00674501,-0.0259262
"NA19223","YRI","orchid3","YRI",-0.0447183,-0.00880823,0.0071012,-0.0235709
"NA19224","YRI","orchid3","YRI",-0.044777,-0.00962676,0.00695261,-0.0289717
"NA19225","YRI","orchid3","YRI",-0.0447503,-0.0088914,0.0071932,-0.0267474
"NA19226","YRI","orchid3","YRI",-0.04495,-0.0086692,0.00666054,-0.0254337
"NA19235","YRI","orchid3","YRI",-0.0452734,-0.0089015,0.00813105,-0.0256951
"NA19236","YRI","orchid3","YRI",-0.0441567,-0.0086624,0.00700774,-0.0244698
"NA19237","YRI","orchid3","YRI",-0.0447407,-0.00929559,0.00687158,-0.0281267
"NA19238","YRI","orchid3","YRI",-0.044682,-0.00775434,0.0073471,-0.0261674
"NA19239","YRI","orchid3","YRI",-0.0449944,-0.00931039,0.00653631,-0.0320086
"NA19240","YRI","orchid3","YRI",-0.0449306,-0.00914019,0.00758217,-0.0277816
"NA19247","YRI","orchid3","YRI",-0.0440739,-0.00885511,0.00819822,-0.0232279
"NA19248","YRI","orchid3","YRI",-0.0445408,-0.00857131,0.00366125,-0.0286938
"NA19249","YRI","orchid3","YRI",-0.0446595,-0.00913846,0.00638205,-0.029651
"NA19256","YRI","orchid3","YRI",-0.0445416,-0.00815059,0.00690671,-0.0250502
"NA19257","YRI","orchid3","YRI",-0.0455793,-0.00916634,0.00802952,-0.0288214
"NA19258","YRI","orchid3","YRI",-0.0454578,-0.00838823,0.0077603,-0.0296691
"NA19307","LWK","orchid3","LWK",-0.042204,-0.00828409,0.00691199,0.000376494
"NA19308","LWK","orchid3","LWK",-0.0421567,-0.00801776,0.00742557,-0.00134669
"NA19309","LWK","orchid3","LWK",-0.0425299,-0.00930644,0.00738626,-0.0042331
"NA19310","LWK","orchid3","LWK",-0.0434462,-0.00757869,0.00468489,-0.00415525
"NA19311","LWK","orchid3","LWK",-0.0409616,-0.00831599,0.00644359,0.00483698
"NA19313","LWK","orchid3","LWK",-0.0423729,-0.00940351,0.00710893,0.00054641
"NA19314","LWK","orchid3","LWK",-0.0402613,-0.00711549,0.0073097,0.00411223
"NA19315","LWK","orchid3","LWK",-0.0414945,-0.00831962,0.00693281,0.000884736
"NA19316","LWK","orchid3","LWK",-0.0416761,-0.00860654,0.00823274,0.00182721
"NA19317","LWK","orchid3","LWK",-0.0434456,-0.00925059,0.00815893,-0.00749148
"NA19318","LWK","orchid3","LWK",-0.0425336,-0.00786681,0.00602748,-0.00238131
"NA19319","LWK","orchid3","LWK",-0.0419185,-0.00849191,0.00515391,-0.00419686
"NA19321","LWK","orchid3","LWK",-0.0418036,-0.00779749,0.00613684,-0.00333185
"NA19324","LWK","orchid3","LWK",-0.0424989,-0.00903587,0.00652069,-0.00192752
"NA19327","LWK","orchid3","LWK",-0.0408931,-0.00775834,0.00631282,0.00583085
"NA19328","LWK","orchid3","LWK",-0.0421676,-0.00968164,0.00827761,-0.00661785
"NA19332","LWK","orchid3","LWK",-0.0421149,-0.00846376,0.00582575,0.000499284
"NA19334","LWK","orchid3","LWK",-0.0426708,-0.0086874,0.00665365,-0.00452325
"NA19346","LWK","orchid3","LWK",-0.0426429,-0.0077311,0.00898342,-0.00297195
"NA19347","LWK","orchid3","LWK",-0.0430566,-0.00862995,0.00674826,-0.00504049
"NA19350","LWK","orchid3","LWK",-0.0419923,-0.00812938,0.00519001,-0.00666567
"NA19352","LWK","orchid3","LWK",-0.043612,-0.00828567,0.00636931,-0.00481976
"NA19359","LWK","orchid3","LWK",-0.0426153,-0.00835929,0.00649047,-0.0030663
"NA19360","LWK","orchid3","LWK",-0.0422833,-0.00837304,0.00676295,-0.000591832
"NA19371","LWK","orchid3","LWK",-0.0421058,-0.00652037,0.00779604,-0.000190787
"NA19372","LWK","orchid3","LWK",-0.0424282,-0.00823387,0.0079924,-0.00388052
"NA19373","LWK","orchid3","LWK",-0.042284,-0.00878377,0.00713565,-0.000605639
"NA19374","LWK","orchid3","LWK",-0.0420921,-0.00826185,0.00669656,0.000754822
"NA19375","LWK","orchid3","LWK",-0.0415814,-0.00864406,0.0069498,-0.00268175
"NA19376","LWK","orchid3","LWK",-0.0434152,-0.00846008,0.00649299,-0.00261534
"NA19377","LWK","orchid3","LWK",-0.0424175,-0.00897276,0.0077315,-0.0031831
"NA19379","LWK","orchid3","LWK",-0.0418884,-0.00852704,0.00704412,0.00266161
"NA19380","LWK","orchid3","LWK",-0.0413968,-0.00752559,0.00767425,-0.00103602
"NA19381","LWK","orchid3","LWK",-0.0415606,-0.00779803,0.00708433,0.00499699
"NA19382","LWK","orchid3","LWK",-0.041713,-0.00819279,0.00721221,0.00159738
"NA19383","LWK","orchid3","LWK",-0.0423575,-0.00832395,0.00734898,0.00203273
"NA19384","LWK","orchid3","LWK",-0.0434164,-0.00787817,0.0075558,-0.00492288
"NA19385","LWK","orchid3","LWK",-0.041704,-0.00840094,0.00749067,0.00236241
"NA19390","LWK","orchid3","LWK",-0.0427075,-0.008236,0.0069731,-0.00344513
"NA19391","LWK","orchid3","LWK",-0.0429987,-0.00828548,0.00756238,-0.00501562
"NA19393","LWK","orchid3","LWK",-0.0417754,-0.00888146,0.00841452,0.00177753
"NA19394","LWK","orchid3","LWK",-0.0422803,-0.0076098,0.00690867,-0.00206718
"NA19396","LWK","orchid3","LWK",-0.043009,-0.00932826,0.0100906,-0.00413909
"NA19397","LWK","orchid3","LWK",-0.0425223,-0.00858881,0.00938899,-0.00685254
"NA19398","LWK","orchid3","LWK",-0.0428695,-0.00854078,0.00642847,0.000173917
"NA19399","LWK","orchid3","LWK",-0.0434542,-0.00848384,0.00597358,-0.00721859
"NA19403","LWK","orchid3","LWK",-0.0406689,-0.00869006,0.00726612,-0.00153228
"NA19404","LWK","orchid3","LWK",-0.042282,-0.00838426,0.00645501,0.000651336
"NA19428","LWK","orchid3","LWK",-0.0425426,-0.00803179,0.00682936,-0.00190353
"NA19429","LWK","orchid3","LWK",-0.0424186,-0.00725134,0.0060562,-0.00376142
"NA19430","LWK","orchid3","LWK",-0.0426267,-0.00863024,0.00461877,-0.000233812
"NA19431","LWK","orchid3","LWK",-0.0430316,-0.00821779,0.00604779,-0.00500593
"NA19434","LWK","orchid3","LWK",-0.0413316,-0.00896318,0.00577074,0.00256315
"NA19435","LWK","orchid3","LWK",-0.0419251,-0.00698444,0.00851719,0.00133483
"NA19436","LWK","orchid3","LWK",-0.0427252,-0.00747036,0.00751406,-0.00595142
"NA19437","LWK","orchid3","LWK",-0.0413859,-0.00781597,0.00386922,0.00135194
"NA19438","LWK","orchid3","LWK",-0.0430188,-0.00863942,0.00823175,-0.00440089
"NA19439","LWK","orchid3","LWK",-0.0426397,-0.00879809,0.00611481,0.000187922
"NA19440","LWK","orchid3","LWK",-0.0419961,-0.00834412,0.00672807,-0.00129137
"NA19443","LWK","orchid3","LWK",-0.0419808,-0.00868961,0.00743845,-0.00156558
"NA19444","LWK","orchid3","LWK",-0.0418372,-0.00876963,0.00658862,0.00405692
"NA19445","LWK","orchid3","LWK",-0.0417392,-0.0082614,0.00819625,-0.00208889
"NA19446","LWK","orchid3","LWK",-0.0427216,-0.00847565,0.00791749,-0.00330173
"NA19448","LWK","orchid3","LWK",-0.0425396,-0.00827182,0.00561595,0.00159647
"NA19449","LWK","orchid3","LWK",-0.0428107,-0.00733083,0.00754008,-0.00375841
"NA19451","LWK","orchid3","LWK",-0.0429995,-0.00916168,0.00577658,-0.00797473
"NA19452","LWK","orchid3","LWK",-0.0416417,-0.00857998,0.0074646,0.000837291
"NA19455","LWK","orchid3","LWK",-0.0421303,-0.00854067,0.00630308,-0.00218634
"NA19456","LWK","orchid3","LWK",-0.0426937,-0.00753699,0.00564582,-0.00139305
"NA19457","LWK","orchid3","LWK",-0.0428977,-0.00733661,0.00616535,-0.00453287
"NA19462","LWK","orchid3","LWK",-0.0433056,-0.00814975,0.00841454,-0.00845084
"NA19463","LWK","orchid3","LWK",-0.0419772,-0.00831974,0.00611519,0.00135779
"NA19466","LWK","orchid3","LWK",-0.0419613,-0.00762104,0.00556055,0.000619256
"NA19467","LWK","orchid3","LWK",-0.041851,-0.00848428,0.00627046,-0.00303607
"NA19468","LWK","orchid3","LWK",-0.0420849,-0.00789641,0.00472072,-0.00142834
"NA19469","LWK","orchid3","LWK",-0.0428198,-0.00905871,0.00541531,-0.00485016
"NA19470","LWK","orchid3","LWK",-0.0421377,-0.00820195,0.00801057,-0.0031085
"NA19471","LWK","orchid3","LWK",-0.0416882,-0.00740898,0.00488403,-0.00145231
"NA19472","LWK","orchid3","LWK",-0.0412472,-0.00790796,0.00466261,-0.000803724
"NA19473","LWK","orchid3","LWK",-0.0418794,-0.00780398,0.00580621,-0.00198026
"NA19474","LWK","orchid3","LWK",-0.0415781,-0.00761135,0.00608687,0.00331324
"NA19625","ASW","orchid3","ASW",-0.0275946,0.0023576,0.00495048,-0.0254249
"NA19649","MXL","chocolate2","MXL",0.00797705,-0.000766689,-0.000566626,-0.0090105
