"IID","Pop","Color","Predicted_Ancestry","PC1","PC2","PC3","PC4"
"03-175-01","JDRF-chrAll","#2c7bb6","CEU",0.0122551,-0.00841351,0.00202161,-0.00887093
"03-176-01","JDRF-chrAll","#2c7bb6","MXL",-0.000217294,-0.00908735,-0.0271072,0.0240611
"03-177-01","JDRF-chrAll","#2c7bb6","CEU",0.0115375,-0.00723857,-0.00146188,-0.0050069
"03-181-01","JDRF-chrAll","#2c7bb6","MXL",-0.00183526,-0.00952175,-0.0288218,0.0214082
"03-183-01","JDRF-chrAll","#2c7bb6","MXL",0.011582,-0.00644108,0.00118201,-0.00536475
"03-184-01","JDRF-chrAll","#2c7bb6","ASW",-0.0211026,-0.00889723,-0.0620513,0.0647123
"03-185-01","JDRF-chrAll","#2c7bb6","MXL",-0.00124275,-0.00890184,-0.0272998,0.0312922
"03-186-01","JDRF-chrAll","#2c7bb6","MXL",0.0032394,-0.0064959,-0.0223934,0.0334337
"03-187-01","JDRF-chrAll","#2c7bb6","CEU",0.0121786,-0.00863573,-0.000584421,-0.00227467
"03-188-01","JDRF-chrAll","#2c7bb6","CEU",0.0124153,-0.00771541,-0.00041274,-0.00614263
"03-192-01","JDRF-chrAll","#2c7bb6","MXL",0.00817432,0.000444805,-0.0134311,0.0167146
"03-193-01","JDRF-chrAll","#2c7bb6","CHB",-0.00229747,0.0538125,-0.0399002,0.00945851
"03-194-01","JDRF-chrAll","#2c7bb6","ASW",-0.00845829,-0.00247912,-0.0399703,0.0151956
"03-195-01","JDRF-chrAll","#2c7bb6","CEU",0.0118547,-0.0064046,-0.000531073,-0.00530849
"03-196-01","JDRF-chrAll","#2c7bb6","CHB",-0.00269515,0.0522244,-0.0413959,0.00986043
"03-197-01","JDRF-chrAll","#2c7bb6","CEU",0.0115921,-0.00789908,0.00156241,-0.00806111
"03-198-01","JDRF-chrAll","#2c7bb6","MXL",0.00509907,-0.00530702,-0.0209916,0.034566
"03-199-01","JDRF-chrAll","#2c7bb6","TSI",0.0122936,-0.0088584,0.000189033,-0.00299806
"03-200-01","JDRF-chrAll","#2c7bb6","TSI",0.0115202,-0.00816201,-0.000390096,-0.00180938
"03-201-01","JDRF-chrAll","#2c7bb6","CEU",0.0128528,-0.0084451,0.000340547,-0.00486686
"03-202-01","JDRF-chrAll","#2c7bb6","MXL",0.00504303,0.0233385,-0.0194894,0.000632203
"03-203-01","JDRF-chrAll","#2c7bb6","MXL",0.00566379,0.0223001,-0.0212899,0.00194917
"03-205-01","JDRF-chrAll","#2c7bb6","CEU",0.0119707,-0.00849637,0.00081134,-0.00587149
"08-001-01","JDRF-chrAll","#2c7bb6","TSI",0.0115921,-0.00829679,-0.000752638,-0.00583636
"08-002-01","JDRF-chrAll","#2c7bb6","MXL",-0.00145372,-0.00955009,-0.0296178,0.026855
"08-003-01","JDRF-chrAll","#2c7bb6","MXL",0.0109288,-0.00669681,-0.00449853,-0.00380608
"08-004-01","JDRF-chrAll","#2c7bb6","CEU",0.012098,-0.00767624,-0.000114669,-0.00183216
"08-005-01","JDRF-chrAll","#2c7bb6","CEU",0.0122613,-0.00765982,-0.00310662,-0.000951406
"08-006-01","JDRF-chrAll","#2c7bb6","MXL",-0.00210209,-0.00883958,-0.0328418,0.0265782
"08-006-04","JDRF-chrAll","#2c7bb6","MXL",-0.00192057,-0.00922394,-0.0317644,0.0267122
"08-007-01","JDRF-chrAll","#2c7bb6","CEU",0.012348,-0.00783959,-0.00170665,-0.00299496
"08-008-01","JDRF-chrAll","#2c7bb6","CEU",0.0116349,-0.00758699,-0.000969587,-0.00282804
"08-009-01","JDRF-chrAll","#2c7bb6","CEU",0.0117554,-0.00782042,-0.00119476,-0.00501
"08-010-01","JDRF-chrAll","#2c7bb6","CEU",0.0120029,-0.00854601,-0.00142655,-0.00425108
"08-011-01","JDRF-chrAll","#2c7bb6","ASW",-0.00663637,-0.0106184,-0.038564,0.0266002
"08-012-01","JDRF-chrAll","#2c7bb6","CEU",0.0120014,-0.00754746,-0.000439021,-0.0011336
"08-013-01","JDRF-chrAll","#2c7bb6","TSI",0.0118012,-0.00833411,-0.000751816,-0.0025536
"08-014-01","JDRF-chrAll","#2c7bb6","TSI",0.0112376,-0.00816569,-0.000983461,-0.00439925
"08-015-01","JDRF-chrAll","#2c7bb6","CEU",0.0118573,-0.00778472,-0.000791924,-0.00196676
"08-016-01","JDRF-chrAll","#2c7bb6","MXL",0.00721564,0.00576926,-0.0158387,-0.00936768
"08-017-01","JDRF-chrAll","#2c7bb6","MXL",0.00111637,-0.00881705,-0.0267134,0.0211645
"08-018-01","JDRF-chrAll","#2c7bb6","TSI",0.0116181,-0.00887603,0.00176219,-0.0020425
"08-019-01","JDRF-chrAll","#2c7bb6","MXL",0.00789264,0.00325637,-0.0110194,-0.0115199
"08-020-01","JDRF-chrAll","#2c7bb6","MXL",0.00230551,-0.00771511,-0.0231787,0.0280371
"08-021-01","JDRF-chrAll","#2c7bb6","ASW",-0.0333583,-0.0108449,-0.0760961,-0.00677164
"08-022-01","JDRF-chrAll","#2c7bb6","MXL",-0.0031501,-0.00895872,-0.0322846,0.0225677
"08-023-01","JDRF-chrAll","#2c7bb6","CEU",0.0119031,-0.00813792,-0.00231675,-0.00205989
"08-024-01","JDRF-chrAll","#2c7bb6","TSI",0.0116714,-0.00954896,-0.0021451,-0.00312036
"08-025-01","JDRF-chrAll","#2c7bb6","CEU",0.0122267,-0.0083176,0.000499609,-0.00253794
"08-026-01","JDRF-chrAll","#2c7bb6","CEU",0.0121359,-0.00837154,0.000144994,-0.00282447
"08-027-01","JDRF-chrAll","#2c7bb6","CEU",0.0115597,-0.00790646,-0.000930949,-0.00387822
"08-028-01","JDRF-chrAll","#2c7bb6","MXL",-0.00121937,-0.0090122,-0.0300759,0.0237611
"08-029-01","JDRF-chrAll","#2c7bb6","CEU",0.0114068,-0.00759292,-0.000593323,-0.00217332
"08-030-01","JDRF-chrAll","#2c7bb6","ASW",-0.0133042,-0.00967527,-0.0430749,-0.00465617
"08-031-01","JDRF-chrAll","#2c7bb6","CEU",0.0118251,-0.00763161,0.000458706,-0.00300672
"08-032-01","JDRF-chrAll","#2c7bb6","TSI",0.0118448,-0.00853875,-0.0014456,-0.00974769
"08-033-01","JDRF-chrAll","#2c7bb6","MXL",0.00651609,-0.00773758,-0.0112413,0.00851198
"08-034-01","JDRF-chrAll","#2c7bb6","TSI",0.0116994,-0.00871228,-0.0026592,-0.00163493
"08-035-01","JDRF-chrAll","#2c7bb6","ASW",-0.0378045,-0.0121051,-0.0795132,-0.0124217
"08-036-01","JDRF-chrAll","#2c7bb6","TSI",0.0121485,-0.00899132,0.000123498,-0.00204989
"08-037-01","JDRF-chrAll","#2c7bb6","TSI",0.0116533,-0.00845902,-0.00181147,-0.00399775
"08-038-01","JDRF-chrAll","#2c7bb6","TSI",0.0119325,-0.00880434,-0.00326094,0.00134215
"08-039-01","JDRF-chrAll","#2c7bb6","CEU",0.0119071,-0.00788377,-0.000594313,-0.0027069
"08-040-01","JDRF-chrAll","#2c7bb6","CEU",0.0120062,-0.00842975,5.03834e-05,-0.0039019
"08-041-01","JDRF-chrAll","#2c7bb6","MXL",-0.00175832,-0.00897545,-0.0286651,0.0230697
"08-042-01","JDRF-chrAll","#2c7bb6","TSI",0.012444,-0.00906921,-0.000190024,-0.00179095
"08-043-01","JDRF-chrAll","#2c7bb6","CEU",0.0116337,-0.00750737,0.000374762,-0.00853714
"08-044-01","JDRF-chrAll","#2c7bb6","TSI",0.011572,-0.00852578,0.000170697,-0.00406371
"08-045-01","JDRF-chrAll","#2c7bb6","CEU",0.0115625,-0.00764658,-0.00211125,-0.00622551
"08-046-01","JDRF-chrAll","#2c7bb6","MXL",-0.000864264,-0.00906338,-0.0286935,0.0248763
"08-047-01","JDRF-chrAll","#2c7bb6","MXL",0.00977367,-0.00642773,-0.0040919,-0.00304243
"08-048-01","JDRF-chrAll","#2c7bb6","CEU",0.0120466,-0.00729541,2.5356e-05,-0.00469437
"08-050-01","JDRF-chrAll","#2c7bb6","MXL",0.00940443,-0.00763911,-0.0132142,0.0256084
"08-051-01","JDRF-chrAll","#2c7bb6","CEU",0.0120854,-0.00819815,-0.00179868,-0.00497674
"08-052-01","JDRF-chrAll","#2c7bb6","TSI",0.011428,-0.00832041,0.000315454,-0.00285543
"08-054-01","JDRF-chrAll","#2c7bb6","CEU",0.0122638,-0.00833768,-0.00201349,-0.00273824
"08-055-01","JDRF-chrAll","#2c7bb6","TSI",0.0120249,-0.00870943,-0.00110285,-0.00346494
"08-056-01","JDRF-chrAll","#2c7bb6","TSI",0.0119669,-0.00880075,0.00015338,-0.00238967
"08-057-01","JDRF-chrAll","#2c7bb6","MXL",0.00811446,-0.00816151,-0.0153692,0.0278538
"08-058-01","JDRF-chrAll","#2c7bb6","ASW",-0.0235799,-0.00958979,-0.0582458,0.00325749
"08-059-01","JDRF-chrAll","#2c7bb6","TSI",0.011711,-0.00850502,-0.00324997,0.00193006
"08-060-01","JDRF-chrAll","#2c7bb6","TSI",0.0116536,-0.00886337,6.27739e-05,-0.00210401
"08-061-01","JDRF-chrAll","#2c7bb6","TSI",0.0113836,-0.00880829,-0.000616526,-0.0042545
"08-062-01","JDRF-chrAll","#2c7bb6","CEU",0.0119225,-0.00811859,-0.000770951,-0.00461066
"08-063-01","JDRF-chrAll","#2c7bb6","TSI",0.0116695,-0.00881049,-0.000557575,-0.00241806
"08-064-01","JDRF-chrAll","#2c7bb6","TSI",0.0117604,-0.00861152,-0.0020951,-0.00389252
"08-065-01","JDRF-chrAll","#2c7bb6","ASW",-0.0396641,-0.0112424,-0.0837686,-0.0096821
"08-066-01","JDRF-chrAll","#2c7bb6","TSI",0.0112798,-0.00783914,-0.000577176,-0.00267154
"08-067-01","JDRF-chrAll","#2c7bb6","MXL",0.00904545,0.00219675,-0.00890956,-0.0123521
"08-068-01","JDRF-chrAll","#2c7bb6","CEU",0.0119347,-0.00686034,0.00106216,-0.00607965
"08-069-01","JDRF-chrAll","#2c7bb6","CEU",0.0118694,-0.00832085,-0.00223997,-0.00544103
"08-070-01","JDRF-chrAll","#2c7bb6","MXL",0.00972898,-0.00212006,-0.00761654,-0.00829078
"08-071-01","JDRF-chrAll","#2c7bb6","TSI",0.0117976,-0.00846502,-0.000367576,-0.00358652
"08-072-01","JDRF-chrAll","#2c7bb6","TSI",0.0115917,-0.00835215,-0.00129561,-0.004377
"08-073-01","JDRF-chrAll","#2c7bb6","MXL",0.000140762,-0.00867824,-0.0280437,0.0225072
"08-074-01","JDRF-chrAll","#2c7bb6","MXL",0.00785432,-0.00424061,-0.013733,0.0133
"08-075-01","JDRF-chrAll","#2c7bb6","TSI",0.010896,-0.00892066,-0.00418104,-0.00330125
"08-076-01","JDRF-chrAll","#2c7bb6","LWK",-0.0432366,-0.0117755,-0.0868376,-0.00806975
"08-077-01","JDRF-chrAll","#2c7bb6","CEU",0.0117457,-0.00805222,-0.0011476,-0.00300676
"08-078-01","JDRF-chrAll","#2c7bb6","MXL",-0.00326835,-0.00871621,-0.0338404,0.0248743
"08-079-01","JDRF-chrAll","#2c7bb6","TSI",0.0121573,-0.00889762,-0.000709214,-0.00176124
"08-080-01","JDRF-chrAll","#2c7bb6","TSI",0.0100729,-0.00809276,-0.00652496,0.0127603
"08-081-01","JDRF-chrAll","#2c7bb6","CEU",0.0116386,-0.00788023,-0.00237286,-0.00432619
"08-082-01","JDRF-chrAll","#2c7bb6","TSI",0.0110588,-0.00820831,-0.00187764,0.00170144
"08-083-01","JDRF-chrAll","#2c7bb6","MXL",0.00673337,-0.0070106,-0.0183811,0.0299717
"08-084-01","JDRF-chrAll","#2c7bb6","MXL",0.010908,-0.00484082,7.30763e-05,-0.00403056
"08-085-01","JDRF-chrAll","#2c7bb6","TSI",0.0117784,-0.00883798,0.000101949,-0.00326637
"08-086-01","JDRF-chrAll","#2c7bb6","CEU",0.012595,-0.00804382,-0.00292655,-0.0071043
"08-087-01","JDRF-chrAll","#2c7bb6","TSI",0.0118787,-0.00848482,-0.000518995,-0.00529318
"09-001-01","JDRF-chrAll","#2c7bb6","CEU",0.0122059,-0.00869286,0.000227751,-0.00701837
"09-002-01","JDRF-chrAll","#2c7bb6","MXL",0.0096231,-0.00317842,-0.00604639,0.00162886
"09-003-01","JDRF-chrAll","#2c7bb6","CEU",0.0120621,-0.00855835,-0.00437527,0.00102605
"09-004-01","JDRF-chrAll","#2c7bb6","TSI",0.011404,-0.00800305,0.000527269,-0.00490451
"09-005-01","JDRF-chrAll","#2c7bb6","MXL",0.00987343,-0.00736853,-0.00955078,0.0114848
"JDRF_DM-P01_23915204","JDRF-chrAll","#2c7bb6","TSI",0.0118072,-0.00830704,-0.00173346,-0.0042186
"JDRF_DM-P01_41486603","JDRF-chrAll","#2c7bb6","CEU",0.011909,-0.00837247,0.00142065,-0.00865124
"JDRF_DM-P01_43752103","JDRF-chrAll","#2c7bb6","CEU",0.0122657,-0.00754671,-0.000386793,-0.00700667
"JDRF_DM-P01_43752104","JDRF-chrAll","#2c7bb6","ASW",-0.0199434,-0.00936621,-0.0609093,0.0603056
"JDRF_DM-P01_53121103","JDRF-chrAll","#2c7bb6","CEU",0.0117858,-0.00745864,0.00106724,-0.00630046
"JDRF_DM-P01_A-0711-1","JDRF-chrAll","#2c7bb6","TSI",0.0110466,-0.00849067,-0.0142452,-0.00628166
"JDRF_DM-P01_A-0712-1","JDRF-chrAll","#2c7bb6","TSI",0.0117927,-0.00919273,-0.00632652,-0.00514043
"JDRF_DM-P01_A-0713-1","JDRF-chrAll","#2c7bb6","CEU",0.01207,-0.00788626,-0.00424041,-0.00449086
"JDRF_DM-P01_A-0714-1","JDRF-chrAll","#2c7bb6","CEU",0.0122989,-0.00850291,0.00191822,-0.00365112
"JDRF_DM-P01_A-0715-1","JDRF-chrAll","#2c7bb6","TSI",0.0120452,-0.00928311,-0.000742375,-0.00406415
"JDRF_DM-P01_A-0716-1","JDRF-chrAll","#2c7bb6","CEU",0.0118709,-0.00763874,-0.000288226,-0.00563757
"JDRF_DM-P01_A-0717-1","JDRF-chrAll","#2c7bb6","CEU",0.0121453,-0.00795157,-0.00164338,-0.00749761
"JDRF_DM-P01_A-0718-1","JDRF-chrAll","#2c7bb6","CEU",0.0118301,-0.00809614,0.000543231,-0.00386954
"JDRF_DM-P01_A-0719-1","JDRF-chrAll","#2c7bb6","TSI",0.0116453,-0.00854184,0.000176324,-0.00526213
"JDRF_DM-P01_A-0720-1","JDRF-chrAll","#2c7bb6","TSI",0.0117999,-0.00884031,-0.00159651,-0.00180606
"JDRF_DM-P01_A-0721-1","JDRF-chrAll","#2c7bb6","CEU",0.0127878,-0.00833186,0.000478611,-0.000797177
"JDRF_DM-P01_A-0724-1","JDRF-chrAll","#2c7bb6","CEU",0.0118816,-0.00810622,-0.000284878,-0.00114896
"JDRF_DM-P01_A-0725-1","JDRF-chrAll","#2c7bb6","TSI",0.0109466,-0.00784212,-0.00822785,-0.00562364
"JDRF_DM-P01_A-0727-1","JDRF-chrAll","#2c7bb6","TSI",0.0113568,-0.00871231,-0.00390939,-0.00459057
"JDRF_DM-P01_A-0734-1","JDRF-chrAll","#2c7bb6","CEU",0.0117078,-0.00797522,-0.000715802,-0.000444837
"JDRF_DM-P01_A-1456-1","JDRF-chrAll","#2c7bb6","TSI",0.0117633,-0.00890654,-0.00188516,-0.00181074
"JDRF_DM-P01_A-1457-1","JDRF-chrAll","#2c7bb6","CEU",0.0120937,-0.00843454,-0.00198657,-0.00653714
"JDRF_DM-P01_A-1458-1","JDRF-chrAll","#2c7bb6","CEU",0.0119171,-0.00729464,-0.000418111,-0.00419201
"JDRF_DM-P01_A-1459-1","JDRF-chrAll","#2c7bb6","TSI",0.0117884,-0.00867718,-0.00040897,-0.00462898
"JDRF_DM-P01_C-1538-1","JDRF-chrAll","#2c7bb6","TSI",0.0105265,-0.00806834,-0.00344051,0.00919319
"JDRF_DM-P01_C-1539-1","JDRF-chrAll","#2c7bb6","MXL",0.0096979,-0.007192,-0.0115946,0.0209438
"JDRF_DM-P01_C-1540-1","JDRF-chrAll","#2c7bb6","MXL",0.0107212,-0.0070323,-0.00695359,0.0139173
"JDRF_DM-P01_C-1541-1","JDRF-chrAll","#2c7bb6","TSI",0.0109724,-0.00794295,-0.00658071,0.0100141
"JDRF_DM-P01_C-1542-1","JDRF-chrAll","#2c7bb6","TSI",0.00980701,-0.00807886,-0.0103486,0.0170609
"JDRF_DM-P01_C-1543-1","JDRF-chrAll","#2c7bb6","CEU",0.0111377,-0.0075788,-0.00482664,0.0105914
"JDRF_DM-P01_C-1544-1","JDRF-chrAll","#2c7bb6","TSI",0.0103958,-0.00853852,-0.00552164,0.00804675
"JDRF_DM-P01_C-1545-1","JDRF-chrAll","#2c7bb6","TSI",0.0113796,-0.00781929,-0.0031287,0.00547134
"JDRF_DM-P01_C-1546-1","JDRF-chrAll","#2c7bb6","TSI",0.011037,-0.00818732,-0.00610669,0.00510259
"JDRF_DM-P01_C-1547-1","JDRF-chrAll","#2c7bb6","TSI",0.0104953,-0.00835927,-0.00298706,0.0070353
"JDRF_DM-P01_C-1548-1","JDRF-chrAll","#2c7bb6","CEU",0.0114947,-0.00776944,-0.00523703,0.0064806
"JDRF_DM-P01_C-1551-1","JDRF-chrAll","#2c7bb6","TSI",0.0103366,-0.00762462,-0.00656681,0.0141549
"JDRF_DM-P01_C-1554-1","JDRF-chrAll","#2c7bb6","CEU",0.0116907,-0.00795352,-0.00395521,0.0098539
"JDRF_DM-P01_C-1555-1","JDRF-chrAll","#2c7bb6","TSI",0.00974919,-0.00785991,-0.0080378,0.0150355
"JDRF_DM-P01_C-1556-1","JDRF-chrAll","#2c7bb6","TSI",0.010995,-0.00756586,-0.00571791,0.00987316
"JDRF_DM-P01_C-1557-1","JDRF-chrAll","#2c7bb6","MXL",0.0100335,-0.00730478,-0.00931816,0.0149091
"JDRF_DM-P01_C-1558-1","JDRF-chrAll","#2c7bb6","MXL",0.00998707,-0.00737899,-0.0101788,0.0133483
"JDRF_DM-P01_C-1559-1","JDRF-chrAll","#2c7bb6","MXL",0.00976826,-0.00630489,-0.00917383,0.015009
"JDRF_DM-P01_C-1560-1","JDRF-chrAll","#2c7bb6","CEU",0.0109128,-0.00719501,-0.00459823,0.00561796
"JDRF_DM-P01_C-1561-1","JDRF-chrAll","#2c7bb6","MXL",0.0110249,-0.00711772,-0.00487094,0.0081473
"JDRF_DM-P01_C-1562-1","JDRF-chrAll","#2c7bb6","TSI",0.0106977,-0.00794025,-0.00285754,0.00705209
"JDRF_DM-P01_C-1564-1","JDRF-chrAll","#2c7bb6","TSI",0.0105413,-0.00761029,-0.00709878,0.0134895
"JDRF_DM-P01_C-1565-1","JDRF-chrAll","#2c7bb6","CEU",0.0111617,-0.00731331,-0.00433631,0.00706396
"JDRF_DM-P01_C-1566-1","JDRF-chrAll","#2c7bb6","CEU",0.0117107,-0.0077956,-0.007442,0.00870188
"JDRF_DM-P01_C-1569-1","JDRF-chrAll","#2c7bb6","TSI",0.00966898,-0.00790956,-0.00909295,0.0128528
"JDRF_DM-P01_C-1570-1","JDRF-chrAll","#2c7bb6","TSI",0.0102323,-0.00742538,-0.00851531,0.0125891
"JDRF_DM-P01_C-1571-1","JDRF-chrAll","#2c7bb6","MXL",0.00998479,-0.00662909,-0.00909161,0.013175
"JDRF_DM-P01_C-1572-1","JDRF-chrAll","#2c7bb6","MXL",0.0102884,-0.00557266,-0.0083477,0.0125227
"JDRF_DM-P01_C-1573-1","JDRF-chrAll","#2c7bb6","TSI",0.0104084,-0.00762678,-0.00852665,0.00902386
"JDRF_DM-P01_G-0696-1","JDRF-chrAll","#2c7bb6","CEU",0.0112732,-0.00686283,-0.0129654,-0.0087349
"JDRF_DM-P01_G-0698-1","JDRF-chrAll","#2c7bb6","CEU",0.0124345,-0.0084661,-0.00640052,-0.00576695
"JDRF_DM-P01_G-0813-1","JDRF-chrAll","#2c7bb6","CEU",0.0120557,-0.00753098,-0.00428402,-0.0088591
"JDRF_DM-P01_G-0814-1","JDRF-chrAll","#2c7bb6","TSI",0.0124815,-0.00928102,0.00173042,-0.00590341
"JDRF_DM-P01_G-0815-1","JDRF-chrAll","#2c7bb6","TSI",0.0116967,-0.00825515,0.00224533,-0.00759088
"JDRF_DM-P01_G-0819-1","JDRF-chrAll","#2c7bb6","CEU",0.0116986,-0.00773594,0.00203923,-0.00715967
"JDRF_DM-P01_G-0820-1","JDRF-chrAll","#2c7bb6","MXL",0.0119196,-0.00588982,-0.00185166,-0.00185717
"JDRF_DM-P01_G-0823-1","JDRF-chrAll","#2c7bb6","CEU",0.0121796,-0.00807453,-0.00054347,-0.00592607
"JDRF_DM-P01_G-0844-1","JDRF-chrAll","#2c7bb6","CEU",0.0119364,-0.00773813,0.00199804,-0.0055423
"JDRF_DM-P01_G-0846-1","JDRF-chrAll","#2c7bb6","TSI",0.0116512,-0.00833517,0.00243262,-0.00567979
"JDRF_DM-P01_G-0849-1","JDRF-chrAll","#2c7bb6","MXL",0.00325664,-0.00761542,-0.0123291,-0.00981176
"JDRF_DM-P01_G-0859-1","JDRF-chrAll","#2c7bb6","TSI",0.0112995,-0.00804089,0.00117126,-0.00548015
"JDRF_DM-P01_G-0860-1","JDRF-chrAll","#2c7bb6","CEU",0.0122404,-0.0079323,0.00367083,-0.00255837
"JDRF_DM-P01_G-0863-1","JDRF-chrAll","#2c7bb6","CEU",0.0122114,-0.00783882,0.00200023,-0.00883156
"JDRF_DM-P01_G-0865-1","JDRF-chrAll","#2c7bb6","MXL",0.0115671,-0.00648357,-0.000577406,-0.00754751
"JDRF_DM-P01_G-0867-1","JDRF-chrAll","#2c7bb6","CEU",0.0124384,-0.00840007,0.000114761,-0.00507604
"JDRF_DM-P01_G-0868-1","JDRF-chrAll","#2c7bb6","CEU",0.0127017,-0.0072965,0.00171823,-0.0057421
"JDRF_DM-P01_G-0897-1","JDRF-chrAll","#2c7bb6","CEU",0.0116334,-0.0077592,-0.00162648,-0.0046784
"JDRF_DM-P01_G-0903-1","JDRF-chrAll","#2c7bb6","CEU",0.0115824,-0.00733496,-0.000893385,-0.00662841
"JDRF_DM-P01_G-0904-1","JDRF-chrAll","#2c7bb6","CEU",0.0115239,-0.00759149,7.50642e-05,-0.00629027
"JDRF_DM-P01_G-0906-1","JDRF-chrAll","#2c7bb6","MXL",0.00287591,-0.0026993,-0.0785434,-0.0194642
"JDRF_DM-P01_G-0908-1","JDRF-chrAll","#2c7bb6","MXL",0.0111169,-0.0062135,0.00198459,-0.00720779
"JDRF_DM-P01_G-0909-1","JDRF-chrAll","#2c7bb6","CEU",0.0113518,-0.00684721,-0.00066046,-0.00718221
"JDRF_DM-P01_G-0917-1","JDRF-chrAll","#2c7bb6","MXL",0.00496514,0.0239584,-0.0216962,0.00505928
"JDRF_DM-P01_G-1059-1","JDRF-chrAll","#2c7bb6","CEU",0.0124572,-0.00745807,-0.000205434,-0.00372624
"JDRF_DM-P01_G-1062-1","JDRF-chrAll","#2c7bb6","CEU",0.0119225,-0.00652309,-0.00176883,-0.00485418
"JDRF_DM-P01_G-1065-1","JDRF-chrAll","#2c7bb6","MXL",-0.00252562,-0.00890626,-0.0345844,0.0330719
"JDRF_DM-P01_G-1068-1","JDRF-chrAll","#2c7bb6","CEU",0.0115725,-0.00758736,-0.000589645,-0.00711565
"JDRF_DM-P01_G-1075-1","JDRF-chrAll","#2c7bb6","CEU",0.0122614,-0.00780447,0.00378106,-0.00722553
"JDRF_DM-P01_G-1211-1","JDRF-chrAll","#2c7bb6","CEU",0.0119287,-0.00850738,0.00247031,-0.00402214
"JDRF_DM-P01_G-1213-1","JDRF-chrAll","#2c7bb6","CEU",0.0121516,-0.00749096,0.00117524,-0.00494115
"JDRF_DM-P01_G-1214-1","JDRF-chrAll","#2c7bb6","TSI",0.0121775,-0.00882284,-6.51337e-05,-0.00463085
"JDRF_DM-P01_G-1215-1","JDRF-chrAll","#2c7bb6","CEU",0.0121007,-0.00860164,0.000340036,-0.00459536
"JDRF_DM-P01_G-1216-1","JDRF-chrAll","#2c7bb6","CEU",0.0120044,-0.00702194,-0.0013339,-0.00372707
"JDRF_DM-P01_G-1217-1","JDRF-chrAll","#2c7bb6","CEU",0.0113048,-0.00711724,-0.00326868,-0.00029799
"JDRF_DM-P01_G-1222-1","JDRF-chrAll","#2c7bb6","MXL",0.0115974,-0.0058621,-0.00322954,-0.00631498
"JDRF_DM-P01_G-1224-1","JDRF-chrAll","#2c7bb6","CEU",0.0118383,-0.00804636,-0.000721085,-0.00768752
"JDRF_DM-P01_H-1518-1","JDRF-chrAll","#2c7bb6","CEU",0.0123261,-0.00888152,0.000275287,-0.00488711
"JDRF_DM-P01_H-1577-1","JDRF-chrAll","#2c7bb6","CEU",0.0122452,-0.00855325,0.00155634,-0.00384489
"JDRF_DM-P01_H-1578-1","JDRF-chrAll","#2c7bb6","CEU",0.0125948,-0.00883342,-0.00214899,-0.00695439
"JDRF_DM-P01_H-1579-1","JDRF-chrAll","#2c7bb6","CEU",0.0121448,-0.00790741,-0.00107253,-0.00212869
"JDRF_DM-P01_H-1580-1","JDRF-chrAll","#2c7bb6","CEU",0.012043,-0.00809197,-7.1851e-05,-0.00687551
"JDRF_DM-P01_H-1581-1","JDRF-chrAll","#2c7bb6","CEU",0.0115915,-0.00756488,0.000909555,-0.00459816
"JDRF_DM-P01_H-1582-1","JDRF-chrAll","#2c7bb6","CEU",0.0121038,-0.00743793,0.00117591,-0.00659419
"JDRF_DM-P01_H-1583-1","JDRF-chrAll","#2c7bb6","TSI",0.0117943,-0.00843699,0.00170591,-0.00629597
"JDRF_DM-P01_H-1584-1","JDRF-chrAll","#2c7bb6","CEU",0.0120902,-0.00833084,0.00200481,-0.00384181
"JDRF_DM-P01_H-1587-1","JDRF-chrAll","#2c7bb6","CEU",0.0121876,-0.00770644,0.00153839,-0.00499911
"JDRF_DM-P01_H-1592-1","JDRF-chrAll","#2c7bb6","CEU",0.0119296,-0.0084419,0.000964926,-0.00300338
"JDRF_DM-P01_H-1596-1","JDRF-chrAll","#2c7bb6","CEU",0.0118462,-0.00830247,0.000599478,-0.00260309
"JDRF_DM-P01_H-1597-1","JDRF-chrAll","#2c7bb6","CEU",0.0120791,-0.00810805,0.000181058,-0.00935161
"JDRF_DM-P01_H-1598-1","JDRF-chrAll","#2c7bb6","CEU",0.01171,-0.00800752,-0.000177817,-0.00578837
"JDRF_DM-P01_H-1599-1","JDRF-chrAll","#2c7bb6","CEU",0.0120698,-0.00812157,0.00104686,-0.00778785
"JDRF_DM-P01_H-1600-1","JDRF-chrAll","#2c7bb6","CEU",0.0118633,-0.00784588,0.000149431,-0.00460895
"JDRF_DM-P01_H-1601-1","JDRF-chrAll","#2c7bb6","CEU",0.0119935,-0.00750161,0.000798505,-0.00256821
"JDRF_DM-P01_H-1602-1","JDRF-chrAll","#2c7bb6","TSI",0.0121422,-0.00937752,0.00160849,-0.00765033
"JDRF_DM-P01_H-1603-1","JDRF-chrAll","#2c7bb6","CEU",0.0123277,-0.00857628,0.000131804,-0.0041575
"JDRF_DM-P01_H-1604-1","JDRF-chrAll","#2c7bb6","CEU",0.0124485,-0.00777613,0.00312597,-0.00666134
"JDRF_DM-P01_H-1605-1","JDRF-chrAll","#2c7bb6","TSI",0.0119029,-0.0084282,0.00171371,-0.00592347
"JDRF_DM-P01_H-1607-1","JDRF-chrAll","#2c7bb6","CEU",0.0144305,-0.00942295,0.0318101,0.00124919
"JDRF_DM-P01_H-1608-1","JDRF-chrAll","#2c7bb6","CEU",0.0117728,-0.00783213,0.00634261,-0.00184045
